"primary_key","sports"
24636,"club203"
24641,"club403"
24642,"club201"
24648,"club203"
24649,"club201"
24650,"club203"
24651,"club201"
24652,"club403"
24653,"club114"
24654,"club201"
24655,"club403"
24658,"club105"
24661,"club203"
24663,"club203"
24664,"club108"
24665,"club102"
24668,"club201"
24669,"club201"
24671,"club203"
24675,"club203"
24676,"club201"
24681,"club102"
24683,"club102"
24684,"club108"
24685,"club114"
24687,"club403"
24689,"club105"
24691,"club203"
24692,"club115"
24694,"club201"
24697,"club201"
24698,"club108"
24699,"club403"
24701,"club112"
24704,"club201"
24708,"club203"
24709,"club114"
24710,"club105"
24712,"club201"
24714,"club403"
24715,"club112"
24716,"club105"
24717,"club105"
24720,"club105"
24721,"club403"
24722,"club105"
24724,"club201"
24726,"club210"
24728,"club102"
24729,"club203"
24737,"club201"
24738,"club403"
24739,"club114"
24741,"club203"
24745,"club203"
24746,"club102"
24748,"club108"
24749,"club201"
24751,"club203"
24752,"club201"
24753,"club114"
24754,"club102"
24755,"club201"
24758,"club201"
24761,"club403"
24764,"club112"
24765,"club203"
24767,"club203"
24769,"club112"
24778,"club203"
24783,"club201"
24784,"club112"
24785,"club105"
24786,"club201"
24787,"club114"
24788,"club112"
24790,"club114"
24791,"club105"
24792,"club201"
24793,"club112"
24794,"club203"
24795,"club203"
24796,"club102"
24797,"club210"
24799,"club203"
24800,"club112"
24803,"club201"
24805,"club105"
24806,"club102"
24808,"club201"
24810,"club112"
24812,"club203"
24813,"club403"
24814,"club201"
24817,"club201"
24818,"club201"
24821,"club201"
24822,"club201"
24825,"club112"
24826,"club112"
24827,"club203"
24831,"club105"
24832,"club114"
24833,"club403"
24835,"club203"
24836,"club114"
24837,"club114"
24838,"club203"
24840,"club201"
24841,"club203"
24842,"club203"
24843,"club201"
24844,"club203"
24845,"club403"
24847,"club203"
24848,"club108"
24849,"club112"
24851,"club112"
24852,"club102"
24853,"club203"
24854,"club112"
24855,"club115"
24856,"club403"
24859,"club210"
24860,"club203"
24863,"club102"
24864,"club105"
24866,"club105"
24867,"club403"
24868,"club203"
24872,"club105"
24874,"club203"
24875,"club105"
24876,"club203"
24877,"club203"
24878,"club203"
24880,"club108"
24882,"club201"
24885,"club201"
24886,"club105"
24887,"club102"
24891,"club203"
24892,"club201"
24893,"club112"
24894,"club201"
24895,"club105"
24902,"club108"
24904,"club115"
24909,"club203"
24910,"club403"
24911,"club201"
24912,"club201"
24913,"club203"
24915,"club201"
24918,"club201"
24920,"club203"
24922,"club201"
24923,"club201"
24925,"club203"
24926,"club201"
24929,"club112"
24932,"club201"
24934,"club203"
24935,"club201"
24936,"club203"
24937,"club203"
24938,"club105"
24942,"club203"
24946,"club203"
24947,"club108"
24949,"club108"
24950,"club112"
24953,"club203"
24954,"club203"
24956,"club201"
24957,"club201"
24958,"club115"
24965,"club201"
24966,"club105"
24967,"club201"
24968,"club201"
24971,"club201"
24972,"club112"
24973,"club403"
24974,"club105"
24976,"club201"
24978,"club105"
24980,"club203"
24983,"club203"
24987,"club201"
24988,"club203"
24989,"club108"
24991,"club201"
24992,"club114"
24994,"club203"
24997,"club108"
24998,"club403"
24999,"club203"
25000,"club203"
25003,"club203"
25006,"club203"
25007,"club108"
25014,"club201"
25015,"club112"
25016,"club203"
25022,"club108"
25023,"club203"
25031,"club201"
25032,"club201"
25033,"club112"
25037,"club201"
25042,"club201"
25044,"club105"
25049,"club203"
25051,"club201"
25053,"club201"
25055,"club108"
25058,"club203"
25065,"club201"
25067,"club210"
25068,"club203"
25070,"club403"
25071,"club115"
25072,"club201"
25073,"club403"
25074,"club201"
25075,"club201"
25076,"club108"
25077,"club105"
25080,"club112"
25081,"club203"
25085,"club203"
25088,"club112"
25089,"club112"
25091,"club203"
25092,"club201"
25094,"club105"
25095,"club203"
25096,"club203"
25097,"club112"
25100,"club201"
25102,"club403"
25103,"club108"
25104,"club112"
25108,"club203"
25109,"club203"
25110,"club201"
25115,"club112"
25117,"club102"
25121,"club102"
25125,"club103"
25126,"club102"
25130,"club107"
25132,"club107"
25135,"club110"
25137,"club107"
25140,"club133"
25141,"club102"
25142,"club103"
25143,"club107"
25144,"club102"
25146,"club107"
25148,"club107"
25150,"club102"
25155,"club102"
25156,"club110"
25157,"club107"
25158,"club107"
25160,"club103"
25162,"club112"
25168,"club133"
25174,"club108"
25176,"club102"
25177,"club103"
25183,"club133"
25184,"club111"
25191,"club604"
25193,"club117"
25241,"club101"
25242,"club249"
25243,"club106"
25245,"club111"
25247,"club111"
25248,"club133"
25250,"club106"
25253,"club125"
25257,"club133"
25274,"club106"
25279,"club113"
25280,"club604"
25287,"club106"
25289,"club102"
25292,"club103"
25293,"club106"
25295,"club102"
25298,"club102"
25301,"club106"
25303,"club102"
25306,"club110"
25307,"club103"
25322,"club245"
25325,"club402"
25326,"club105"
25347,"club105"
25353,"club413"
25368,"club109"
25373,"club133"
25381,"club105"
25403,"club133"
25405,"club242"
25410,"club111"
25417,"club604"
25433,"club242"
25434,"club109"
25435,"club128"
25436,"club117"
25440,"club413"
25456,"club109"
25459,"club211"
25467,"club111"
25473,"club245"
25480,"club213"
25481,"club109"
25486,"club101"
25491,"club123"
25509,"club109"
25518,"club123"
25531,"club133"
25544,"club402"
25546,"club245"
25547,"club105"
25552,"club117"
25555,"club105"
25558,"club106"
25560,"club106"
25561,"club105"
25562,"club105"
25564,"club102"
25565,"club106"
25566,"club103"
25569,"club105"
25570,"club117"
25574,"club111"
25577,"club105"
25579,"club124"
25580,"club105"
25582,"club105"
25583,"club107"
25589,"club124"
25594,"club109"
25596,"club124"
25597,"club124"
25610,"club132"
25611,"club105"
25613,"club128"
25614,"club106"
25615,"club108"
25622,"club101"
25623,"club132"
25624,"club108"
25627,"club402"
25635,"club137"
25655,"club402"
25656,"club132"
25657,"club111"
25662,"club127"
25672,"club109"
25691,"club134"
25695,"club402"
25723,"club115"
25736,"club101"
25738,"club106"
25743,"club107"
25745,"club107"
25748,"club101"
25749,"club105"
25750,"club107"
25751,"club106"
25752,"club106"
25753,"club107"
25758,"club105"
25761,"club106"
25762,"club101"
25763,"club107"
25764,"club107"
25766,"club110"
25768,"club107"
25769,"club114"
25773,"club105"
25777,"club107"
25778,"club106"
25781,"club111"
25782,"club107"
25783,"club110"
25786,"club107"
25788,"club111"
25789,"club107"
25793,"club101"
25795,"club107"
25796,"club106"
25798,"club107"
25829,"club102"
25830,"club402"
25833,"club106"
25835,"club108"
25837,"club108"
25839,"club110"
25840,"club106"
25841,"club102"
25842,"club108"
25844,"club106"
25846,"club102"
25848,"club106"
25850,"club604"
25851,"club106"
25853,"club106"
25855,"club106"
25858,"club110"
25875,"club103"
25877,"club105"
25879,"club103"
25880,"club106"
25881,"club108"
25883,"club113"
25884,"club108"
25886,"club105"
25887,"club108"
25888,"club210"
25889,"club106"
25890,"club105"
25891,"club103"
25892,"club106"
25893,"club222"
25894,"club218"
25898,"club103"
25903,"club107"
25905,"club222"
25908,"club103"
25910,"club219"
25911,"club218"
25914,"club106"
25917,"club222"
25918,"club106"
25921,"club218"
25922,"club210"
25923,"club222"
25924,"club210"
25927,"club108"
25928,"club105"
25929,"club125"
25931,"club113"
25933,"club222"
25934,"club106"
25935,"club222"
25936,"club210"
25937,"club125"
25938,"club210"
25939,"club219"
25940,"club210"
25941,"club218"
25942,"club210"
25944,"club108"
25950,"club218"
25951,"club210"
25952,"club113"
25953,"club113"
25954,"club108"
25956,"club222"
25959,"club108"
25960,"club210"
25961,"club105"
25963,"club222"
25965,"club125"
25966,"club222"
25968,"club218"
25969,"club108"
25971,"club107"
25972,"club113"
25977,"club222"
25978,"club108"
25982,"club113"
25983,"club113"
25985,"club222"
25986,"club106"
25987,"club103"
25993,"club106"
25995,"club222"
25996,"club218"
25998,"club210"
25999,"club103"
26000,"club210"
26006,"club105"
26008,"club108"
26009,"club125"
26010,"club113"
26013,"club105"
26015,"club106"
26016,"club210"
26020,"club219"
26025,"club106"
26026,"club105"
26029,"club108"
26032,"club108"
26035,"club222"
26037,"club108"
26038,"club210"
26040,"club107"
26042,"club105"
26043,"club106"
26044,"club105"
26045,"club113"
26046,"club113"
26047,"club105"
26048,"club210"
26049,"club113"
26050,"club219"
26051,"club222"
26053,"club210"
26054,"club219"
26055,"club105"
26056,"club105"
26057,"club210"
26058,"club210"
26060,"club105"
26061,"club222"
26062,"club113"
26066,"club106"
26068,"club105"
26069,"club222"
26070,"club222"
26072,"club125"
26074,"club106"
26075,"club107"
26076,"club210"
26077,"club222"
26078,"club108"
26079,"club107"
26082,"club218"
26083,"club103"
26085,"club113"
26086,"club108"
26087,"club106"
26088,"club103"
26089,"club210"
26090,"club108"
26091,"club125"
26093,"club113"
26098,"club108"
26103,"club106"
26109,"club210"
26115,"club107"
26116,"club105"
26117,"club105"
26118,"club103"
26119,"club107"
26120,"club218"
26122,"club107"
26126,"club105"
26128,"club108"
26129,"club125"
26131,"club218"
26134,"club113"
26135,"club219"
26136,"club108"
26140,"club103"
26143,"club113"
26146,"club107"
26150,"club113"
26151,"club106"
26152,"club105"
26153,"club106"
26154,"club210"
26158,"club113"
26160,"club222"
26161,"club103"
26165,"club106"
26166,"club219"
26167,"club106"
26170,"club125"
26171,"club222"
26176,"club103"
26177,"club210"
26182,"club106"
26188,"club106"
26189,"club103"
26191,"club103"
26197,"club106"
26202,"club103"
26205,"club222"
26209,"club105"
26213,"club113"
26217,"club106"
26218,"club210"
26220,"club210"
26224,"club105"
26228,"club113"
26230,"club222"
26231,"club108"
26232,"club106"
26233,"club108"
26237,"club107"
26238,"club113"
26241,"club113"
26244,"club108"
26247,"club218"
26248,"club105"
26249,"club105"
26251,"club218"
26252,"club103"
26254,"club218"
26256,"club108"
26259,"club106"
26260,"club108"
26261,"club106"
26262,"club107"
26263,"club106"
26265,"club106"
26268,"club106"
26269,"club218"
26270,"club222"
26271,"club222"
26278,"club222"
26279,"club107"
26282,"club105"
26284,"club108"
26288,"club210"
26292,"club210"
26295,"club103"
26306,"club110"
26309,"club102"
26311,"club107"
26312,"club110"
26313,"club110"
26315,"club106"
26317,"club110"
26318,"club102"
26319,"club102"
26322,"club103"
26326,"club107"
26328,"club103"
26329,"club110"
26331,"club107"
26332,"club107"
26336,"club102"
26338,"club110"
26339,"club103"
26347,"club102"
26350,"club103"
26355,"club106"
26362,"club103"
26364,"club105"
26368,"club106"
26369,"club105"
26370,"club106"
26371,"club102"
26382,"club101"
26417,"club219"
26428,"club132"
26432,"club117"
26435,"club103"
26462,"club105"
26463,"club129"
26464,"club123"
26465,"club115"
26467,"club115"
26469,"club105"
26472,"club111"
26474,"club102"
26479,"club105"
26481,"club102"
26486,"club105"
26487,"club115"
26491,"club102"
26492,"club108"
26501,"club108"
26502,"club105"
26509,"club111"
26510,"club102"
26513,"club105"
26515,"club115"
26517,"club111"
26519,"club108"
26520,"club115"
26521,"club102"
26522,"club105"
26530,"club105"
26531,"club110"
26533,"club102"
26536,"club110"
26539,"club110"
26544,"club102"
26546,"club108"
26548,"club413"
26570,"club402"
26589,"club413"
26609,"club123"
26612,"club102"
26614,"club111"
26617,"club107"
26620,"club102"
26621,"club107"
26624,"club111"
26631,"club101"
26632,"club102"
26633,"club101"
26635,"club102"
26636,"club107"
26639,"club102"
26641,"club101"
26653,"club115"
26660,"club108"
26661,"club102"
26663,"club108"
26668,"club106"
26670,"club106"
26671,"club102"
26672,"club108"
26673,"club108"
26674,"club106"
26675,"club106"
26677,"club103"
26678,"club106"
26681,"club108"
26683,"club102"
26714,"club110"
26718,"club103"
26722,"club108"
26724,"club134"
26726,"club112"
26727,"club110"
26730,"club112"
26731,"club114"
26735,"club105"
26736,"club114"
26738,"club112"
26743,"club134"
26744,"club103"
26750,"club115"
26753,"club135"
26755,"club102"
26756,"club123"
26757,"club106"
26760,"club124"
26761,"club106"
26765,"club102"
26766,"club123"
26769,"club106"
26770,"club106"
26772,"club106"
26774,"club103"
26776,"club106"
26778,"club103"
26779,"club106"
26780,"club106"
26787,"club102"
26788,"club102"
26789,"club115"
26797,"club102"
26813,"club125"
26816,"club105"
26840,"club123"
26847,"club250"
26857,"club119"
26883,"club123"
26887,"club136"
26898,"club137"
26901,"club103"
26907,"club402"
26912,"club402"
26914,"club126"
26921,"club242"
26924,"club105"
26928,"club113"
26932,"club102"
26935,"club124"
26936,"club105"
26939,"club113"
26941,"club219"
26960,"club102"
26962,"club102"
26964,"club121"
26966,"club107"
26967,"club102"
26968,"club102"
26969,"club121"
26970,"club102"
26971,"club102"
26973,"club107"
26975,"club113"
26979,"club102"
26983,"club106"
26986,"club121"
26988,"club107"
26989,"club113"
26991,"club102"
26995,"club121"
26996,"club121"
26997,"club121"
26999,"club107"
27003,"club108"
27009,"club102"
27013,"club106"
27014,"club108"
27015,"club102"
27016,"club102"
27018,"club101"
27020,"club119"
27021,"club111"
27023,"club102"
27024,"club102"
27028,"club102"
27029,"club102"
27032,"club108"
27035,"club106"
27036,"club106"
27037,"club103"
27038,"club102"
27039,"club103"
27040,"club256"
27041,"club106"
27043,"club242"
27058,"club402"
27060,"club402"
27061,"club402"
27071,"club404"
27085,"club134"
27086,"club123"
27088,"club115"
27107,"club107"
27108,"club110"
27109,"club110"
27120,"club101"
27121,"club103"
27124,"club102"
27125,"club105"
27126,"club102"
27129,"club110"
27130,"club101"
27131,"club103"
27132,"club102"
27133,"club110"
27134,"club112"
27135,"club102"
27143,"club103"
27144,"club102"
27145,"club122"
27146,"club103"
27149,"club102"
27151,"club110"
27152,"club102"
27155,"club102"
27156,"club110"
27157,"club102"
27160,"club107"
27161,"club112"
27166,"club205"
27167,"club102"
27168,"club103"
27169,"club103"
27171,"club205"
27172,"club107"
27173,"club101"
27177,"club122"
27178,"club112"
27179,"club110"
27180,"club101"
27183,"club110"
27184,"club103"
27185,"club107"
27187,"club110"
27190,"club110"
27191,"club105"
27193,"club110"
27197,"club102"
27201,"club102"
27206,"club107"
27208,"club101"
27211,"club107"
27212,"club115"
27213,"club107"
27216,"club101"
27217,"club111"
27221,"club242"
27249,"club136"
27250,"club124"
27252,"club111"
27253,"club135"
27262,"club105"
27277,"club102"
27279,"club102"
27281,"club118"
27282,"club112"
27285,"club118"
27289,"club108"
27294,"club113"
27298,"club102"
27299,"club113"
27300,"club102"
27301,"club102"
27302,"club118"
27303,"club106"
27304,"club113"
27305,"club108"
27307,"club113"
27310,"club118"
27311,"club106"
27312,"club102"
27313,"club102"
27315,"club102"
27317,"club118"
27318,"club102"
27322,"club113"
27323,"club102"
27327,"club112"
27330,"club108"
27332,"club108"
27333,"club113"
27334,"club102"
27336,"club102"
27337,"club108"
27339,"club102"
27341,"club102"
27342,"club102"
27345,"club108"
27346,"club112"
27347,"club112"
27348,"club102"
27349,"club108"
27350,"club106"
27352,"club102"
27353,"club108"
27355,"club102"
27356,"club108"
27358,"club112"
27359,"club118"
27360,"club102"
27365,"club102"
27367,"club118"
27368,"club102"
27370,"club108"
27371,"club118"
27372,"club108"
27375,"club102"
27376,"club108"
27377,"club118"
27382,"club233"
27383,"club103"
27403,"club117"
27409,"club402"
27410,"club261"
27415,"club115"
27416,"club245"
27417,"club124"
27431,"club109"
27434,"club601"
27463,"club133"
27484,"club118"
27485,"club103"
27486,"club107"
27491,"club103"
27493,"club125"
27503,"club601"
27508,"club103"
27515,"club413"
27523,"club111"
27528,"club123"
27536,"club402"
27541,"club111"
27552,"club413"
27591,"club604"
27599,"club101"
27623,"club119"
27624,"club108"
27627,"club119"
27631,"club108"
27653,"club107"
27655,"club102"
27656,"club118"
27657,"club107"
27658,"club118"
27661,"club102"
27663,"club125"
27666,"club123"
27669,"club118"
27670,"club107"
27672,"club102"
27677,"club118"
27679,"club125"
27680,"club109"
27682,"club102"
27685,"club102"
27686,"club109"
27687,"club102"
27691,"club102"
27697,"club102"
27699,"club102"
27701,"club102"
27702,"club107"
27703,"club118"
27706,"club102"
27710,"club102"
27711,"club102"
27719,"club133"
27724,"club125"
27726,"club123"
27739,"club115"
27748,"club117"
27753,"club242"
27759,"club132"
27791,"club123"
27796,"club117"
27807,"club501"
27809,"club125"
27822,"club123"
27833,"club103"
27836,"club103"
27837,"club109"
27849,"club102"
27856,"club108"
27857,"club107"
27858,"club108"
27864,"club107"
27865,"club105"
27866,"club107"
27867,"club105"
27870,"club102"
27871,"club102"
27874,"club108"
27875,"club102"
27877,"club102"
27878,"club102"
27881,"club102"
27882,"club101"
27887,"club101"
27890,"club102"
27891,"club107"
27894,"club105"
27895,"club102"
27898,"club107"
27900,"club108"
27901,"club107"
27904,"club105"
27905,"club102"
27908,"club101"
27912,"club102"
27913,"club107"
27916,"club219"
27918,"club117"
27923,"club245"
27935,"club102"
27936,"club102"
27938,"club102"
27939,"club107"
27940,"club101"
27947,"club103"
27949,"club103"
27950,"club103"
27951,"club106"
27956,"club101"
27957,"club106"
27959,"club102"
27960,"club103"
27961,"club107"
27962,"club106"
27964,"club101"
