"primary_key","working_hours","job_category","eco_sect","job_dep","TYPE_OF_CONTRACT","Wage","EMPLOYEE_COUNT","Work_description","job_condition","COMPANY_CATEGORY"
35909,2007,"O","QA","41","CDI",20589,"tr_5","526a","C","ct_9"
35911,1568,"O","FZ","18","CDI",19179,"tr_1","672a","C","ct_9"
35915,1823,"O","QB","41","CDI",24804,"tr_5","526a","C","ct_8"
35916,2200,"O","GZ","41","CDI",20553,"tr_3","643a","C","ct_9"
35918,2042,"O","HZ","41","CDI",25634,"tr_5","641a","C","ct_9"
35921,2200,"X","HZ","94","AUT",23970,"tr_3","641a","C","ct_9"
35928,1057,"O","GZ","41","CDI",11532,"tr_1","543b","C","ct_9"
35930,1836,"O","QA","41","AUT",21334,"tr_6","632k","C","ct_3"
35932,1644,"O","IZ","37","CDI",35934,"tr_3","377a","C","ct_9"
35936,767,"O","NZ","41","TTP",10076,"tr_1","676c","C","ct_9"
35938,1382,"O","RZ","41","CDI",19078,"tr_1","461b","C","ct_9"
35941,1685,"O","FZ","41","CDI",32544,"tr_1","481b","C","ct_9"
35948,1734,"O","CM","41","CDI",16201,"tr_0","622c","C","ct_9"
35954,1882,"O","OZ","41","CDD",15303,"tr_2","621f","C","ct_2"
35958,1973,"O","QB","41","CDI",39978,"tr_3","434a","C","ct_8"
35964,1820,"O","KZ","41","CDI",104554,"tr_6","373b","C","ct_9"
35966,1538,"O","NZ","37","CDI",14237,"tr_6","684a","P","ct_9"
35967,1744,"O","IZ","41","CDI",15594,"tr_2","468a","C","ct_9"
36000,444,"O","FZ","41","CDI",3115,"tr_1","681a","C","ct_9"
36004,1869,"O","QB","41","CDI",7896,"tr_1","563a","N","ct_7"
36013,1752,"O","CL","41","CDI",18774,"tr_3","474a","C","ct_9"
36015,1839,"O","HZ","41","CDI",18205,"tr_3","521a","C","ct_9"
36021,1214,"O","FZ","95","CDI",26419,"tr_6","486c","C","ct_9"
36026,451,"O","GZ","41","CDI",4347,"tr_6","551a","P","ct_9"
36052,1749,"O","QA","18","CDI",20893,"tr_3","526a","C","ct_9"
36060,1456,"O","MA","41","CDI",25059,"tr_2","461d","P","ct_9"
36065,1447,"O","GZ","41","CDI",26796,"tr_1","636b","C","ct_9"
36068,606,"O","QB","41","CDI",5923,"tr_3","676e","C","ct_8"
36076,1785,"O","HZ","18","CDI",34857,"tr_3","466a","C","ct_9"
36082,1263,"O","GZ","41","CDI",17761,"tr_1","634c","C","ct_9"
36085,628,"O","GZ","41","CDD",7873,"tr_5","551a","C","ct_9"
36091,1984,"O","NZ","41","CDI",22071,"tr_2","462d","C","ct_9"
36092,923,"O","KZ","41","CDI",11634,"tr_6","545c","C","ct_8"
36097,926,"O","CH","41","CDI",10816,"tr_1","474c","P","ct_9"
36108,376,"O","CL","41","CDI",7221,"tr_6","624c","P","ct_9"
36113,1827,"O","CF","92","CDI",51399,"tr_6","463d","C","ct_9"
36117,1959,"O","KZ","41","CDI",48410,"tr_6","372b","C","ct_8"
36131,1820,"O","MA","45","CDI",34957,"tr_4","542a","C","ct_9"
36132,665,"O","OZ","41","CDI",4380,"tr_3","621f","P","ct_2"
36139,1702,"O","GZ","41","CDI",38942,"tr_1","344d","P","ct_9"
36140,746,"O","CG","36","CDI",9279,"tr_5","653a","C","ct_9"
36154,1822,"O","CG","41","CDI",27208,"tr_5","628f","C","ct_9"
36156,902,"O","IZ","41","CDI",9375,"tr_1","561f","P","ct_9"
36159,1903,"O","CA","37","CDI",22407,"tr_3","543b","C","ct_9"
36160,1592,"O","GZ","37","CDI",37123,"tr_2","463b","C","ct_9"
36162,314,"O","FZ","41","CDI",3602,"tr_3","671c","C","ct_9"
36165,1143,"O","NZ","41","TTP",12808,"tr_2","652a","C","ct_9"
36177,337,"O","IZ","41","CDI",5002,"tr_1","543b","P","ct_9"
36188,1983,"O","CM","41","CDI",51909,"tr_4","386e","C","ct_9"
36189,1857,"O","QA","41","CDI",24391,"tr_6","526a","C","ct_3"
36204,1820,"O","KZ","41","CDI",22556,"tr_6","467a","C","ct_9"
36209,1829,"O","GZ","41","CDI",19332,"tr_2","433d","C","ct_9"
36211,1416,"O","CM","41","CDI",18098,"tr_4","543g","C","ct_9"
36212,541,"O","RZ","41","TOA",4058,"tr_5","552a","P","ct_5"
36215,1819,"O","QA","45","CDI",48094,"tr_6","332b","C","ct_3"
36217,3000,"O","QB","41","CDI",13504,"tr_1","563a","N","ct_7"
36230,759,"O","QB","41","CDI",8574,"tr_2","525d","P","ct_8"
36231,1798,"O","QB","41","CDI",20450,"tr_4","434f","C","ct_8"
36235,1798,"O","QB","41","CDI",20740,"tr_4","434f","C","ct_8"
36239,1820,"O","QB","41","CDI",27684,"tr_4","461d","C","ct_8"
36243,1814,"O","CG","41","CDI",34954,"tr_5","624b","C","ct_9"
36251,1764,"O","NZ","41","CDI",20604,"tr_3","487a","C","ct_9"
36256,1600,"O","GZ","41","CDI",16713,"tr_1","676c","C","ct_9"
36267,1827,"O","CE","41","CDI",36290,"tr_6","475b","C","ct_9"
36274,1729,"O","FZ","41","CDI",33089,"tr_3","481a","C","ct_9"
36275,1820,"O","EZ","41","CDI",30262,"tr_4","472d","C","ct_2"
36281,1940,"O","GZ","41","CDI",18637,"tr_3","552a","C","ct_9"
36284,1806,"O","JC","41","CDI",25093,"tr_4","478b","C","ct_9"
36286,1637,"O","CH","37","CDI",23591,"tr_3","673c","C","ct_9"
36291,607,"O","CA","41","CDI",5690,"tr_4","674c","C","ct_9"
36293,1262,"O","QB","41","CDI",16084,"tr_1","563b","N","ct_7"
36297,411,"O","GZ","41","CDI",5755,"tr_2","676c","C","ct_9"
36303,1532,"O","IZ","41","CDI",19925,"tr_2","561c","C","ct_9"
36320,1820,"O","CH","41","CDI",35070,"tr_2","373d","C","ct_9"
36321,692,"O","TZ","41","CDI",11607,"tr_1","563c","N","ct_7"
36329,1537,"O","IZ","41","CDI",12741,"tr_1","468a","C","ct_9"
36330,1944,"O","CL","18","CDI",43526,"tr_6","384b","C","ct_9"
36343,227,"O","NZ","37","CDD",2550,"tr_5","684a","C","ct_9"
36350,1820,"O","KZ","41","CDI",36296,"tr_1","467c","C","ct_9"
36352,1503,"A","GZ","41","APP",6701,"tr_1","556a","C","ct_9"
36354,752,"O","QB","41","CDI",14811,"tr_4","434a","C","ct_8"
36357,1888,"O","NZ","41","CDI",30965,"tr_1","432d","C","ct_9"
36363,1820,"O","QA","41","AUT",31719,"tr_6","431f","C","ct_3"
36364,320,"O","IZ","41","CDI",3251,"tr_5","561f","P","ct_9"
36366,1820,"O","CF","91","CDI",51189,"tr_6","344d","C","ct_9"
36369,2200,"O","EZ","41","CDI",31965,"tr_3","641a","C","ct_9"
36373,1820,"O","KZ","41","CDI",31515,"tr_1","467a","C","ct_9"
36381,1748,"O","GZ","41","CDI",6534,"tr_5","551a","P","ct_9"
36383,1844,"O","HZ","37","CDI",26826,"tr_4","486d","C","ct_9"
36384,1820,"O","JC","69","CDI",51263,"tr_4","388c","C","ct_9"
36397,1680,"O","GZ","42","CDI",17643,"tr_6","551a","C","ct_9"
36398,660,"O","HZ","69","CDI",7644,"tr_4","652a","C","ct_9"
36405,450,"O","QB","42","CDI",4498,"tr_2","525d","P","ct_9"
36406,1816,"O","MA","69","CDI",54553,"tr_4","382a","C","ct_9"
36409,2089,"O","QA","69","CDI",36725,"tr_4","431f","P","ct_9"
36410,1817,"O","QB","42","CDI",12062,"tr_4","526a","C","ct_8"
36413,1602,"O","CH","42","CDI",19039,"tr_5","628c","C","ct_9"
36415,1363,"O","CH","42","CDI",34544,"tr_2","483a","C","ct_9"
36418,1903,"O","CK","42","CDI",28242,"tr_0","474a","C","ct_9"
36419,1818,"O","QA","42","CDD",29822,"tr_6","431f","C","ct_3"
36421,1820,"O","OZ","42","AUT",21066,"tr_4","524c","C","ct_2"
36435,3000,"O","QB","42","CDI",13376,"tr_1","563a","N","ct_7"
36444,1827,"O","CH","43","CDI",35223,"tr_5","462c","C","ct_9"
36446,3000,"O","QB","42","CDI",14672,"tr_1","563a","N","ct_7"
36450,1621,"O","QB","42","CDI",18471,"tr_3","525d","C","ct_9"
36455,1820,"O","KZ","42","CDI",22601,"tr_0","467c","C","ct_8"
36463,1764,"O","HZ","42","CDI",23771,"tr_3","546c","C","ct_9"
36465,1810,"O","QA","42","CDI",15108,"tr_3","526e","C","ct_9"
36476,1644,"O","GZ","42","CDI",26921,"tr_2","543f","C","ct_9"
36477,1735,"O","FZ","69","CDI",14696,"tr_5","671c","C","ct_9"
36478,1820,"O","CH","42","CDI",48152,"tr_6","388c","C","ct_9"
36499,1743,"O","CI","38","CDI",36355,"tr_6","477b","C","ct_9"
36511,3000,"O","QB","42","CDI",11243,"tr_1","563a","N","ct_7"
36512,1820,"O","NZ","63","CDI",18374,"tr_5","534a","C","ct_9"
36514,1897,"O","FZ","69","CDI",39052,"tr_4","382d","C","ct_9"
36520,1748,"O","CL","42","CDI",20464,"tr_5","674d","C","ct_9"
36521,2122,"O","CJ","38","CDI",49153,"tr_6","387b","C","ct_9"
36536,1814,"O","QA","42","CDI",25557,"tr_5","431f","C","ct_8"
36537,1770,"O","GZ","42","CDI",34907,"tr_3","653a","C","ct_9"
36540,1126,"O","HZ","69","CDI",12885,"tr_5","676c","C","ct_9"
36542,1570,"O","CM","42","CDI",25721,"tr_1","486d","C","ct_9"
36543,1299,"O","KZ","42","CDI",17199,"tr_1","526b","P","ct_9"
36545,219,"O","GZ","42","AUT",1588,"tr_4","463e","N","ct_9"
36546,1237,"O","MA","69","CDI",13488,"tr_4","543f","P","ct_9"
36548,1588,"O","PZ","42","CDI",12829,"tr_4","422e","C","ct_8"
36554,1793,"O","QB","42","CDI",20065,"tr_3","526a","C","ct_8"
36560,1780,"O","DZ","57","CDI",42042,"tr_5","477c","C","ct_9"
36576,1668,"O","FZ","42","CDI",36585,"tr_3","621a","C","ct_9"
36577,185,"O","GZ","42","CDI",1839,"tr_4","551a","C","ct_9"
36601,1496,"A","CH","42","APP",7045,"tr_2","681b","C","ct_9"
36608,1820,"O","OZ","42","CDI",24782,"tr_6","333f","C","ct_2"
36611,1833,"O","QB","42","CDI",15638,"tr_1","563b","N","ct_7"
36624,1956,"A","GZ","42","APP",10358,"tr_2","682a","C","ct_9"
36625,1985,"O","CG","43","CDI",25888,"tr_4","625b","C","ct_9"
36630,1780,"O","CH","42","CDI",18914,"tr_3","674d","C","ct_9"
36631,1839,"O","GZ","42","CDI",19200,"tr_3","653a","C","ct_9"
36633,1326,"O","CG","42","CDI",15910,"tr_4","543c","P","ct_9"
36644,1379,"O","QB","42","CDI",14886,"tr_4","525d","P","ct_9"
36651,1577,"O","NZ","42","CDI",32908,"tr_1","472c","C","ct_9"
36652,2076,"O","CG","42","CDI",22538,"tr_6","625c","C","ct_9"
36654,1993,"O","QA","42","CDD",27284,"tr_6","344c","C","ct_3"
36668,758,"O","KZ","42","CDI",22851,"tr_1","388c","C","ct_9"
36700,3000,"O","QB","42","CDI",17564,"tr_1","563a","N","ct_7"
36701,1820,"O","QA","42","CDI",69970,"tr_6","344a","C","ct_3"
36702,1819,"O","SZ","42","CDI",25880,"tr_2","524c","C","ct_4"
36703,1638,"O","GZ","42","CDI",16559,"tr_3","462e","C","ct_9"
36711,1471,"O","QA","69","CDI",20614,"tr_6","433a","P","ct_9"
36726,3000,"O","QB","42","CDI",21895,"tr_1","563a","N","ct_7"
36727,1087,"O","PZ","69","CDI",10302,"tr_1","525a","P","ct_8"
36732,1654,"O","QA","69","CDI",20071,"tr_6","526a","P","ct_8"
36733,1613,"O","GZ","42","CDI",20258,"tr_6","552a","P","ct_9"
36738,1579,"O","GZ","42","CDI",20170,"tr_1","554b","C","ct_9"
36745,1533,"X","GZ","42","AUT",13060,"tr_4","653a","C","ct_9"
36751,1808,"O","DZ","38","CDI",43629,"tr_6","479b","P","ct_9"
36753,730,"O","HZ","69","CDI",6061,"tr_5","655a","C","ct_9"
36761,1737,"O","HZ","42","CDI",23104,"tr_6","641b","C","ct_9"
36763,1569,"O","GZ","42","CDI",12526,"tr_5","551a","P","ct_9"
36765,1470,"O","QB","42","CDI",14097,"tr_6","563b","P","ct_8"
36777,1560,"O","QB","42","CDI",17016,"tr_5","526a","P","ct_8"
36782,1820,"O","PZ","42","CDI",24852,"tr_3","373d","C","ct_8"
36785,1517,"O","PZ","42","CDI",15582,"tr_4","541b","C","ct_8"
36786,1820,"O","PZ","42","CDI",27414,"tr_3","543e","C","ct_8"
36805,1793,"O","QB","42","CDI",20415,"tr_3","526a","C","ct_8"
36808,1770,"O","NZ","42","CDI",20241,"tr_1","564a","C","ct_8"
36809,1820,"O","QA","42","CDI",35801,"tr_6","332b","C","ct_3"
36815,491,"O","IZ","42","CDI",5252,"tr_1","561d","C","ct_9"
36826,1082,"O","HZ","42","CDI",14475,"tr_0","652a","C","ct_9"
36829,1826,"O","CH","69","CDI",24103,"tr_6","628a","C","ct_9"
36839,445,"O","NZ","75","TTP",4804,"tr_5","653a","C","ct_9"
36844,1820,"O","QA","42","CDI",37418,"tr_6","332b","C","ct_3"
36855,1561,"O","GZ","42","CDI",19332,"tr_5","462b","C","ct_9"
36856,1820,"O","PZ","42","CDI",31891,"tr_4","422b","C","ct_8"
36858,1800,"O","CL","42","CDI",35480,"tr_4","387c","C","ct_9"
36859,1629,"O","QB","42","CDI",19843,"tr_3","526d","C","ct_8"
36869,1062,"O","QB","69","CDI",8970,"tr_4","525d","C","ct_9"
36871,1820,"O","PZ","69","AUT",27210,"tr_1","421b","C","ct_2"
36876,2028,"O","QA","42","CDI",50948,"tr_6","344a","C","ct_3"
36880,1359,"O","QA","42","CDI",11392,"tr_1","526e","C","ct_9"
36882,1687,"O","HZ","69","CDI",20562,"tr_6","477b","C","ct_9"
36889,2153,"O","QB","69","CDI",24159,"tr_4","525d","C","ct_8"
36903,1820,"O","QB","42","CDI",27833,"tr_1","434d","C","ct_8"
36905,1680,"O","CK","42","CDI",24103,"tr_3","628g","C","ct_9"
36906,1467,"O","NZ","42","CDI",11276,"tr_5","676e","C","ct_8"
36908,1775,"O","SZ","42","CDI",22911,"tr_3","691c","C","ct_8"
36911,1652,"O","IZ","42","CDI",10972,"tr_3","561d","P","ct_8"
36917,1820,"O","PZ","42","AUT",45872,"tr_6","342b","C","ct_1"
36923,948,"O","MA","42","CDI",11486,"tr_4","543b","C","ct_8"
36924,1687,"O","HZ","69","CDI",24813,"tr_4","466c","C","ct_9"
36926,396,"O","NZ","42","TTP",3160,"tr_1","675a","C","ct_9"
36927,1820,"O","CH","42","CDI",40869,"tr_4","385c","C","ct_9"
36930,1445,"O","RZ","42","CDI",18713,"tr_1","435b","P","ct_8"
36936,1857,"O","CA","69","CDI",28614,"tr_4","674c","C","ct_9"
36937,1616,"O","CG","42","CDI",28218,"tr_5","485b","C","ct_9"
36958,366,"O","PZ","42","CDD",9468,"tr_4","422a","P","ct_1"
36959,1694,"O","CH","42","CDI",23595,"tr_6","623e","C","ct_9"
36973,1651,"O","MB","42","CDI",18359,"tr_3","543g","C","ct_9"
36975,1918,"O","GZ","42","CDI",26942,"tr_2","461b","C","ct_9"
36977,1820,"O","PZ","01","AUT",30019,"tr_4","422b","C","ct_1"
36986,1531,"O","QB","42","CDI",19691,"tr_4","435b","C","ct_8"
36992,1605,"O","FZ","69","CDI",17045,"tr_3","632j","C","ct_9"
36997,1517,"O","MA","75","CDI",27990,"tr_3","388a","C","ct_9"
36998,1849,"O","CA","42","CDI",17355,"tr_1","554a","C","ct_9"
37002,1770,"O","QB","69","CDI",21710,"tr_3","526a","P","ct_8"
37015,1835,"O","GZ","69","CDI",8584,"tr_1","652a","C","ct_9"
37016,1818,"X","QB","42","AUT",9262,"tr_4","676c","C","ct_8"
37017,1886,"O","GZ","42","CDI",24456,"tr_2","551a","C","ct_9"
37023,1322,"O","GZ","42","CDI",13654,"tr_1","462b","P","ct_9"
37029,471,"O","CB","42","CDI",52730,"tr_5","374c","C","ct_9"
37034,1799,"O","DZ","69","CDI",55766,"tr_6","388b","C","ct_9"
37036,1057,"O","QB","42","CDI",15081,"tr_3","525d","C","ct_8"
37040,1724,"O","QB","42","CDI",22557,"tr_3","431f","C","ct_8"
37047,1813,"O","GZ","42","CDI",29375,"tr_1","487a","C","ct_9"
37061,1820,"O","MA","42","CDI",48998,"tr_5","388b","C","ct_9"
37066,527,"O","NZ","69","CDI",5741,"tr_5","534a","P","ct_9"
37069,1860,"O","KZ","69","CDI",32152,"tr_5","467c","C","ct_9"
37072,1820,"O","GZ","42","CDI",41922,"tr_1","551a","C","ct_9"
37077,1774,"O","IZ","42","CDI",18373,"tr_3","542a","C","ct_9"
37080,2062,"O","NZ","42","CDI",37329,"tr_3","684a","C","ct_9"
37083,278,"O","GZ","42","CDI",3632,"tr_4","477b","C","ct_9"
37092,981,"O","HZ","42","CDI",11763,"tr_4","641a","C","ct_9"
37104,1274,"O","QB","42","CDI",12061,"tr_4","542a","P","ct_8"
37105,1876,"O","CK","42","CDI",22760,"tr_3","623g","C","ct_9"
37107,1807,"O","OZ","42","CDI",53944,"tr_4","372b","C","ct_5"
37118,587,"O","RZ","42","TOA",7396,"tr_1","424a","N","ct_8"
37121,1820,"O","PZ","42","CDI",27528,"tr_1","421b","C","ct_8"
37131,1820,"O","PZ","42","AUT",29283,"tr_1","421b","C","ct_2"
37135,1456,"O","PZ","42","CDI",15153,"tr_4","451e","P","ct_1"
37140,1784,"O","CE","38","CDI",42623,"tr_5","387d","C","ct_9"
37150,2190,"O","HZ","69","CDI",37345,"tr_3","461f","C","ct_9"
37152,1850,"O","CA","42","CDI",25065,"tr_5","684a","C","ct_9"
37164,1629,"O","QB","42","CDI",19968,"tr_4","434d","C","ct_8"
37167,1855,"O","QB","42","AUT",28856,"tr_3","421b","C","ct_8"
37170,1624,"O","MA","63","CDI",12951,"tr_2","543c","P","ct_6"
37174,1581,"O","QA","42","CDD",16522,"tr_6","431f","C","ct_3"
37188,1835,"O","CA","42","CDI",18260,"tr_4","674b","C","ct_9"
37191,2028,"O","OZ","42","CDI",25530,"tr_6","434b","C","ct_8"
37202,1789,"O","DZ","38","CDI",40543,"tr_4","386d","C","ct_9"
37214,2042,"O","CE","42","CDI",34524,"tr_6","484a","C","ct_9"
37215,1771,"A","CH","42","APP",13873,"tr_1","475a","C","ct_9"
37216,1953,"O","HZ","42","CDI",19240,"tr_2","641a","C","ct_9"
37230,917,"O","QA","69","CDI",13222,"tr_5","526a","P","ct_9"
37232,1478,"O","FZ","42","CDI",20961,"tr_4","621c","C","ct_9"
37238,1266,"O","QB","69","CDI",15373,"tr_4","526d","P","ct_8"
37243,1561,"O","FZ","42","CDI",17537,"tr_1","382c","N","ct_9"
37254,1620,"O","QB","42","CDI",12406,"tr_3","563b","P","ct_9"
37266,1011,"O","NZ","07","TTP",13854,"tr_1","676a","C","ct_9"
37271,1599,"O","GZ","42","CDI",34010,"tr_1","344d","P","ct_9"
37273,1820,"O","OZ","42","AUT",22265,"tr_6","434g","C","ct_2"
37277,1960,"O","MA","42","CDI",26391,"tr_6","468a","C","ct_9"
37287,410,"O","CM","42","CDD",4178,"tr_3","475a","C","ct_9"
37302,1121,"O","QB","42","CDI",16318,"tr_3","431f","P","ct_8"
37307,1820,"O","QA","42","CDI",39805,"tr_6","332b","C","ct_3"
37312,1815,"O","LZ","42","CDI",21870,"tr_5","684a","C","ct_5"
37315,300,"O","NZ","42","TTP",2997,"tr_0","632d","N","ct_9"
37317,760,"O","QB","42","CDI",9356,"tr_1","525d","P","ct_9"
37323,1842,"O","QA","42","CDI",28216,"tr_5","432b","C","ct_3"
37336,1797,"O","JB","42","CDI",28106,"tr_5","554g","C","ct_9"
37338,1750,"O","CH","42","CDI",29297,"tr_3","462c","C","ct_9"
37340,624,"O","NZ","38","TTP",6168,"tr_1","641a","N","ct_9"
37341,1632,"O","FZ","42","CDI",16392,"tr_1","632g","C","ct_6"
37346,1820,"O","CA","69","CDI",25583,"tr_5","484b","C","ct_9"
37347,1826,"O","CH","69","CDI",24288,"tr_6","673c","C","ct_9"
37349,1782,"O","CK","42","CDI",31785,"tr_2","477b","C","ct_9"
37380,1820,"O","NZ","69","CDI",19006,"tr_1","631a","C","ct_9"
37385,499,"O","PZ","42","CDD",17413,"tr_6","342h","P","ct_1"
37399,1770,"O","GZ","42","CDI",17688,"tr_2","556a","C","ct_9"
37404,1473,"O","QB","42","CDI",19896,"tr_3","434d","C","ct_8"
37408,1253,"O","NZ","42","TTP",25345,"tr_1","372c","C","ct_9"
37411,1585,"O","MA","42","CDI",17662,"tr_6","543b","P","ct_9"
37416,1820,"O","SZ","42","CDI",32114,"tr_4","381b","C","ct_4"
37418,1589,"O","GZ","42","CDI",30978,"tr_1","374d","C","ct_9"
37427,1561,"O","SZ","79","CDI",21373,"tr_6","431f","C","ct_8"
37434,723,"O","TZ","42","CDI",5746,"tr_1","563a","N","ct_7"
37436,1165,"O","CH","42","CDI",13177,"tr_5","675c","C","ct_9"
37439,1816,"O","GZ","42","CDI",16784,"tr_5","551a","P","ct_9"
37444,1733,"O","CJ","38","CDI",26419,"tr_4","477b","C","ct_9"
37445,1668,"O","PZ","42","CDI",22317,"tr_1","421b","P","ct_8"
37448,1378,"O","QA","42","CDI",56352,"tr_4","344b","P","ct_8"
37462,1662,"O","CK","69","CDI",20239,"tr_5","479b","C","ct_9"
37463,2730,"O","PZ","42","CDI",32430,"tr_3","422c","C","ct_8"
37468,1467,"O","NZ","42","CDI",11027,"tr_5","676e","C","ct_8"
37469,1820,"O","PZ","42","CDI",22871,"tr_4","422c","C","ct_8"
37470,2034,"O","CE","42","CDI",37058,"tr_6","625c","C","ct_9"
37488,1557,"O","CH","69","CDI",21961,"tr_3","634b","C","ct_9"
37491,1788,"O","QB","42","CDI",18854,"tr_3","526c","C","ct_8"
37494,1826,"O","CH","69","CDI",25549,"tr_6","673c","C","ct_9"
37497,781,"O","HZ","42","CDD",8901,"tr_4","643a","C","ct_9"
37498,1767,"O","PZ","42","CDI",18806,"tr_4","691b","C","ct_1"
37502,753,"O","HZ","42","CDI",6572,"tr_3","676a","C","ct_9"
37506,1088,"O","CA","42","TOA",8532,"tr_5","674c","C","ct_9"
37511,1054,"O","MA","69","CDI",18179,"tr_2","543f","C","ct_9"
37513,1760,"O","CC","42","CDI",33469,"tr_5","475b","C","ct_9"
37516,303,"O","QB","42","CDD",3362,"tr_5","526c","C","ct_3"
37517,1820,"O","QA","69","CDI",96976,"tr_5","344a","C","ct_8"
37519,1820,"O","OZ","42","CDI",32328,"tr_6","333f","C","ct_2"
37522,1782,"O","CK","42","CDI",30107,"tr_2","477b","C","ct_9"
37523,1337,"O","IZ","42","CDI",9525,"tr_4","561d","P","ct_9"
37530,1785,"O","QB","43","CDI",19364,"tr_4","526d","C","ct_8"
37534,807,"O","IZ","73","TOA",8970,"tr_1","561b","C","ct_9"
37535,1820,"O","HZ","43","CDI",28685,"tr_3","466c","C","ct_9"
37544,1820,"O","PZ","43","CDI",25188,"tr_4","422b","C","ct_8"
37546,1274,"O","HZ","43","CDI",15026,"tr_4","451a","P","ct_9"
37555,NA,"O","OZ","36","AUT",11807,"tr_6","532c","N","ct_1"
37568,274,"X","QB","43","AUT",3120,"tr_3","676a","P","ct_8"
37599,1603,"O","GZ","69","CDI",51777,"tr_6","374d","C","ct_9"
37600,1750,"A","CA","43","APP",10450,"tr_2","683a","C","ct_9"
37613,1820,"O","MA","63","CDI",22239,"tr_4","478a","C","ct_8"
37624,1820,"O","QB","43","CDI",18971,"tr_3","525d","C","ct_8"
37625,1639,"O","GZ","43","CDI",14140,"tr_2","554d","C","ct_9"
37627,1785,"O","FZ","43","CDI",16202,"tr_1","542a","C","ct_9"
37638,1551,"O","NZ","42","CDI",12362,"tr_5","684a","P","ct_9"
37646,1239,"O","QB","43","CDI",15460,"tr_4","434c","C","ct_8"
37651,1253,"O","GZ","42","CDI",20634,"tr_1","461b","C","ct_9"
37652,510,"O","QB","43","CDD",4545,"tr_4","632k","P","ct_3"
37657,1757,"O","MA","92","CDI",26534,"tr_6","374b","C","ct_9"
37658,1160,"O","NZ","43","CDI",11080,"tr_1","564b","C","ct_8"
37659,495,"O","QB","43","CDI",4190,"tr_5","676e","P","ct_8"
37660,1617,"O","FZ","42","CDI",22375,"tr_2","481a","C","ct_9"
37663,890,"O","FZ","43","CDI",10571,"tr_1","543b","P","ct_9"
37672,1210,"O","QB","43","CDI",17363,"tr_5","434d","P","ct_8"
37679,1139,"O","QA","43","CDI",13796,"tr_2","542a","P","ct_8"
37684,1860,"O","QB","43","CDI",21753,"tr_4","525d","C","ct_3"
37685,1820,"O","KZ","43","CDI",34054,"tr_4","467c","C","ct_8"
37686,1174,"X","QB","43","AUT",6612,"tr_3","675c","P","ct_8"
37693,1820,"O","QA","43","CDD",17196,"tr_6","523d","C","ct_3"
37705,1474,"O","CH","43","CDI",20410,"tr_3","474b","C","ct_9"
37711,1664,"O","GZ","43","CDI",24377,"tr_1","433d","P","ct_9"
37730,171,"O","CB","43","CDI",11934,"tr_5","476b","C","ct_9"
37732,1583,"O","QA","43","CDI",6096,"tr_1","542a","P","ct_6"
37733,1360,"O","QB","43","CDI",13067,"tr_2","563b","P","ct_8"
37737,1750,"A","CA","43","APP",11119,"tr_2","683a","C","ct_9"
37742,1660,"O","CG","43","CDI",31778,"tr_3","477b","C","ct_9"
37744,1568,"O","QB","43","CDD",17181,"tr_4","525d","P","ct_8"
37745,1472,"O","QB","43","CDI",15519,"tr_4","526d","C","ct_8"
37747,1551,"O","NZ","42","CDI",12479,"tr_5","684a","P","ct_9"
37750,364,"O","QB","43","CDI",3047,"tr_4","525d","P","ct_8"
37756,1820,"O","QA","43","CDI",22776,"tr_6","431f","C","ct_8"
37761,898,"O","CG","43","CDI",16445,"tr_6","676e","C","ct_9"
37763,1400,"O","PZ","43","CDI",11879,"tr_4","525a","P","ct_8"
37767,1928,"O","CA","43","CDI",23972,"tr_1","643a","C","ct_9"
37774,1389,"O","QB","43","CDI",18193,"tr_4","434b","P","ct_8"
37784,910,"O","QA","43","CDI",12111,"tr_6","525d","P","ct_8"
37785,1040,"O","GZ","43","CDD",8585,"tr_4","552a","P","ct_9"
37788,1428,"O","QB","43","CDI",12123,"tr_4","526d","P","ct_8"
37804,1820,"O","QB","43","CDI",22794,"tr_1","434a","C","ct_8"
37810,2132,"O","MA","63","CDI",26578,"tr_1","544a","C","ct_9"
37814,1576,"O","QB","42","AUT",19193,"tr_4","526a","P","ct_3"
37819,1860,"O","QB","43","CDI",21119,"tr_4","525d","C","ct_3"
37826,1316,"O","QB","42","CDI",17394,"tr_3","525d","P","ct_8"
37836,1226,"O","IZ","43","CDI",11239,"tr_1","561b","C","ct_9"
37843,1337,"O","GZ","42","CDI",25141,"tr_1","543b","C","ct_9"
37849,495,"O","QB","43","CDI",4582,"tr_5","676e","P","ct_8"
37855,1134,"O","RZ","42","CDI",13205,"tr_3","465b","P","ct_9"
37859,1799,"O","NZ","43","CDI",35595,"tr_3","373b","C","ct_9"
37860,1973,"O","CB","43","CDI",30585,"tr_5","387d","C","ct_9"
37862,1755,"O","FZ","43","CDI",19969,"tr_2","632g","C","ct_9"
37864,1461,"O","GZ","44","CDI",14405,"tr_1","643a","C","ct_9"
37871,1825,"O","CL","44","CDI",25706,"tr_4","475a","C","ct_9"
37872,1642,"O","GZ","44","CDI",17301,"tr_1","554b","C","ct_9"
37882,1820,"O","KZ","44","CDI",48416,"tr_6","376a","C","ct_9"
37890,1626,"O","MA","44","CDI",19840,"tr_2","472a","C","ct_9"
37893,1820,"O","MB","44","CDI",46543,"tr_4","382a","C","ct_5"
37903,1067,"X","LZ","44","AUT",6375,"tr_0","463e","C","ct_9"
